Link,DSA AppId,Project Name,Project Scope,Project Cert Type,Project Type,Final Project Cost,Approved Date,Address,City
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113268,01 113268,New Academic Campus-Sfusd,Additions to 1-Main Building (Elevator Tower); Construction of 1-site work; Rehabilitation of 1-Main Building,#1-Certification & Close of File,School (K-12),"$6,559,658.00",8/5/2013,300 Seneca,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113434,01 113434,Gordon J. Lau Elementary School-Sfusd,Alterations to 2-Classroom Buildings,#1-Certification & Close of File,School (K-12),"$18,762,139.43",1/7/2014,950 Clay St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113477,01 113477,Commodore Stockton Annex-Sfusd,Alterations to 1-Classroom Building,#1-Certification & Close of File,School (K-12),"$724,843.00",12/9/2013,954 Washington Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113478,01 113478,Starr King Elementary School-Sfusd,"Alterations to 1-Classroom Building / Multi-purpose Building; Construction of 1-Relocatable ramps and platforms., 1-Administration Building / Library Building; Relocation of 7-Classroom Buildings (Relocatable), 1-Toilet Building (Relocatable)",#1-Certification & Close of File,School (K-12),"$9,950,220.00",12/9/2013,1215 Carolina St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113535,01 113535,Sunnyside Elementary School-San Francisco Usd,"Alterations to 1-Main School Building A; Construction of 1-Two-Story Classroom Building B, 1-Sitework / Trash Enclosure; Relocation of 2-Interim Relocatable Buildings",#1-Certification & Close of File,School (K-12),"$9,808,953.00",12/11/2013,250 Foerster St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113541,01 113541,The Early Childhood Center-San Francisco Usd,"Construction of 1-Classroom Building, 1-Sitework/playgrounds, 1-Classroom Building / Administration Building / Multi-purpose Building",#1-Certification & Close of File,School (K-12),"$5,959,168.00",11/14/2013,1155 Page Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113609,01 113609,Las Americas Early Education School-Sfusd,Construction of 1-play structure,,Access Compliance Only - NOT K-14,"$119,485.00",10/2/2013,801 Treat Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113610,01 113610,Visitacion Valley Elementary School Sfusd,Construction of 1-Play structure,,Access Compliance Only - NOT K-14,"$138,277.00",10/2/2013,55 Schwerin St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113636,01 113636,Miraloma Elementary School-Sfusd,Alterations to 1-Main School Building; Relocation of 4-Classroom Buildings (Relocatable),#1-Certification & Close of File,School (K-12),"$8,051,556.67",2/12/2014,175 Omar Way,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113688,01 113688,Jose Ortega Elementary School- Sfusd,"Alterations to 2-Cafeteria Buildings  (Relocatable) B8 and B10, 1-Main school building; Construction of 2-Classroom Buildings (Relocatable), 6-Classroom Buildings (Relocatable)",#1-Certification & Close of File,School (K-12),"$11,172,597.00",3/11/2014,400 Sargent St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113696,01 113696,Lawton Alternative Elementary School-Sfusd,Alterations to 1-Classroom Building (D)  (Relocatable),#1-Certification & Close of File,School (K-12),"$42,567.72",2/5/2014,1570 31st Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113823,01 113823,Chinese Education Center Elementary School,Alterations to 1-MP/Lib/Admin/Classroom Building,#1-Certification & Close of File,School (K-12),"$161,960.51",5/8/2014,657 Merchant Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113901,01 113901,San Francisco Community School-Sfusd,Alterations to 1-Playground,,Access Compliance Only - NOT K-14,$0.00,4/28/2014,125 Excelsior St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113907,01 113907,James Lick Middle School-Sfusd,Additions to 1-elevator tower; Alterations to 1-school building,#1-Certification & Close of File,School (K-12),"$20,011,191.00",9/4/2014,1220 Noe St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=113926,01 113926,James Lick Middle School,"Alterations to 1-Classroom Building (Electrical Upgrades); Relocation of 11-Classroom Buildings (Relocatable), 1-Toilet Building (Relocatable)",#1-Certification & Close of File,School (K-12),"$397,330.00",2/19/2014,1220 Noe Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=114071,01 114071,Cesar Chavez Elementary School-Sfusd,Construction of 1-Roof top PV solar panels,#1-Certification & Close of File,School (K-12),"$385,550.00",9/18/2014,825 Shotwell St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=114321,01 114321,Presidio Middle School-Sfusd,"Alterations to 1-Main school building; Relocation of 8-Classroom Buildings (Relocatable), 1-Toilet Building (Relocatable)",#1-Certification & Close of File,School (K-12),"$15,380,842.00",12/11/2014,450 30th Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=114361,01 114361,Mckinley Elementary School-Sfusd,Alterations to 1-Main Building; Construction of 1-Classroom Addition; Relocation of 4-temporary Classroom Building  (Relocatable),#1-Certification & Close of File,School (K-12),"$4,325,381.15",12/4/2014,1025 14th St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=114398,01 114398,Visitacion Valley Elementary School-Sfusd,Alterations to 1-main school building; Relocation of 4-Classroom Buildings (Relocatable),#1-Certification & Close of File,School (K-12),"$8,860,938.00",1/16/2015,55 Schwerin St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=114421,01 114421,Visitacion Valley Middle School-Sfusd,Alterations to 1-Main building,#1-Certification & Close of File,School (K-12),"$17,839,665.00",2/17/2015,450 Raymond Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=114430,01 114430,Longfellow Elementary School-Sfusd,Alterations to 2-Classroom building and Multi-purpose Building; Relocation of 7-Classroom Buildings (Relocatable) interim housing,#1-Certification & Close of File,School (K-12),"$10,704,200.00",2/5/2015,755 Morse St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=114431,01 114431,Paul Revere Elementary School-Sfusd,"Additions to 1-Main Building; Alterations to 1-Main Building, 1-Annex Building",#1-Certification & Close of File,School (K-12),"$13,837,753.46",2/20/2015,555 Tompkins Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=114432,01 114432,Sheridan Elementary School-Sfusd,Construction of 1-Play structure,,Access Compliance Only - NOT K-14,$0.00,11/12/2014,431 Capitol Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=114446,01 114446,Daniel Webster Elementary-Sfusd,"Additions to 1-Classroom Building; Alterations to 1-Classroom Building, 1-Administration Building, 1-Auditorium Building; Construction of 1-Lobby / Library, 1-Canopy",#1-Certification & Close of File,School (K-12),"$10,974,289.00",2/18/2015,465 Missouri St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=114473,01 114473,Sota-Aas High Schools At The Mcateer Campus,Relocation of 10-Classroom Buildings (Relocatable),#1-Certification & Close of File,School (K-12),"$250,000.00",10/28/2014,555 Portola Drive,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=114528,01 114528,Paul Revere Elementary School-San Francisco Usd,Relocation of 8-Classroom Buildings (Relocatable) from stockpile,DSA 301P Notification of Requirement for Certification,School (K-12),$0.00,12/3/2014,555 Tompkins Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=114650,01 114650,Visitacion Valley Middle School,"Construction of 10-Classroom Buildings (Relocatable), 1-Toilet Building (Relocatable)",#1-Certification & Close of File,School (K-12),"$287,000.00",2/10/2015,450 Raymond Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=114651,01 114651,Mission Education Center,Rehabilitation of 1-windows,,Access Compliance Only - NOT K-14,$0.00,2/10/2015,1670 Noe Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=114654,01 114654,Lakeshore Alternative Es  -- Client Will Cancel,,,School (K-12),$0.00,,220 Middlefield Drive,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=114656,01 114656,Leola Havard Early Education School,"Alterations to 1-sitework ADA improvements, 1-Fire Alarm upgrade",#1-Certification & Close of File,School (K-12),"$341,802.48",4/27/2015,1520 Oakdale Ave,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=114672,01 114672,Marshall Elementary School,Alterations to 1-HVAC upgrade,#1-Certification & Close of File,School (K-12),"$502,269.98",4/21/2015,1575 15th Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=114732,01 114732,Daniel Webster Elementary School Modernization,Relocation of 4-Classroom Buildings (Relocatable),#1-Certification & Close of File,School (K-12),"$300,129.00",3/17/2015,655 De Haro Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=114880,01 114880,Fairmont Elementary School,Construction of 1-Play Structure and Rubber Safety Surfacing,,School (K-12),$0.00,5/19/2015,65 Chenery St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=114924,01 114924,Argonne Early Education School,Construction of 1-playstructure,,School (K-12),$0.00,8/13/2015,750 16th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=114945,01 114945,Rooftop Burnett Elementary School,Construction of 1-playstructure,#1-Certification & Close of File,School (K-12),"$210,684.90",6/5/2015,443 Burnett Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=115018,01 115018,Lakeshore Alternative Elementary School,Alterations to 1-window replacement,#1-Certification & Close of File,School (K-12),"$1,403,606.00",9/10/2015,220 Middlefield Dr.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=115058,01 115058,Sutro Elementary School,Alterations to 1-window replacement at main building and MP building,#1-Certification & Close of File,School (K-12),"$626,081.88",9/15/2015,651 6th Ave,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=115099,01 115099,James Denman  Middle School,Alterations to 1-Main school building window replacement,#1-Certification & Close of File,School (K-12),"$1,381,031.49",11/3/2015,241 Oneida Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=115140,01 115140,Claire Lilienthal (winfield Scott Campus) Elementary School,Alterations to 1-window replacement,#1-Certification & Close of File,School (K-12),"$1,424,357.00",11/20/2015,3630 Divisadero Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=115171,01 115171,Frank Mccoppin Elementary School,"Alterations to 1-Academic Building, 1-Administrative/EES Building; Construction of 5-Canopies, 1-Balcony Structure, 1-Atrium at Administrative/EES Building",#1-Certification & Close of File,School (K-12),"$9,370,497.00",2/17/2016,651 6th Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=115198,01 115198,John Yehall Chin Elementary School,Alterations to 1-Three-Story Classroom Building,#1-Certification & Close of File,School (K-12),"$13,207,693.00",2/18/2016,350 Broadway Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=115226,01 115226,Robert Louis Stevenson Elementary School,Alterations to 1-Classroom Building #1; Construction of 1-Classroom Building #2,#1-Certification & Close of File,School (K-12),"$17,721,171.00",2/25/2016,2051 34th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=115246,01 115246,Frank Mccoppin Elementary,Construction of 1-Site Improvement; Relocation of 3-Classroom Buildings (Relocatable),#1-Certification & Close of File,School (K-12),"$175,000.00",10/15/2015,651 6th Ave,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=115258,01 115258,Thomas Edison Charter Academy,Construction of 1-Classroom Building  (Relocatable); Relocation of 1-Classroom Building  (Relocatable),#1-Certification & Close of File,School (K-12),"$349,476.00",10/22/2015,3531 22nd Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=115305,01 115305,George Peabody Elementary School,Alterations to 1-site stair and planter,#1-Certification & Close of File,School (K-12),"$58,450.00",3/1/2016,251 - 6th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=115374,01 115374,Junipero Serra Elementary School,"Alterations to 1-Main School Building; Construction of 1-Two-Story Classroom Building, 1-Stair Structure",#1-Certification & Close of File,School (K-12),"$3,645,620.00",5/12/2016,625 Holly Park Circle,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=115392,01 115392,Hoover Middle School,"Alterations to 1-Gymnasium Building (G), 1-Auditorium Building (S)",#1-Certification & Close of File,School (K-12),"$2,191,028.00",9/6/2016,2290 14th Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=115454,01 115454,Dr. George Washington Carver Elementary School,Alterations to 1-main building window replacement,#1-Certification & Close of File,School (K-12),"$835,509.00",7/28/2016,1360 Oakdale Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=115515,01 115515,Malcolm X Academy Elementary School,Construction of 1-play structure,,School (K-12),$0.00,4/20/2016,350 Harbor Road,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=115549,01 115549,Fairmount Elementary School,"Alterations to 1-sitework, 1-Building B and D restrooms",#1-Certification & Close of File,School (K-12),"$351,708.22",5/12/2016,65 Chenery Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=115618,01 115618,El Dorado Elementary School,"Alterations to 1-Classroom Building B, 1-Classroom Building  A",#1-Certification & Close of File,School (K-12),"$12,144,276.00",9/9/2016,70 Delta Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=115737,01 115737,El Dorado Elementary School,Construction of 1-ramp and landing; Relocation of 4-Portable CR,#1-Certification & Close of File,School (K-12),"$280,076.12",4/21/2016,70 Delta Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=115802,01 115802,Redding Es (sfusd),Alterations to 1-Classroom Building / Administration Building,#1-Certification & Close of File,School (K-12),"$15,158,598.00",12/14/2016,1421 Pine St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=116000,01 116000,Sanchez Elementary School,Alterations to 1-Main school building,#1-Certification & Close of File,School (K-12),"$764,294.00",11/2/2016,325 Sanchez Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=116037,01 116037,George Washington Carver Elementary School,Alterations to 1-Classroom Building,#1-Certification & Close of File,School (K-12),"$1,125,063.00",9/30/2016,1360 Oakdale Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=116197,01 116197,Junipero Serra Es,"Alterations to 1-Main school building; Construction of 1-Multi-purpose Building, Teachers Lounge Building",#1-Certification & Close of File,School (K-12),"$9,233,400.00",4/7/2017,625 Holly Park Cir,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=116273,01 116273,Marina Middle School,"Alterations to 4-Bldgs A,B,C,D Window Replacement, 3-Bldgs A,C,D Voluntary Seismic Retrofit",#1-Certification & Close of File,School (K-12),"$8,936,776.83",3/9/2017,3500 Fillmore St,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=116291,01 116291,Starr King Es,Alterations to 1-MP/Classroom Building (rooftop solar panels),#1-Certification & Close of File,School (K-12),"$360,000.00",7/20/2017,1215 Carolina St,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=116372,01 116372,Herbert Hoover Middle School,Alterations to 1-Auditorium Building,#1-Certification & Close of File,School (K-12),"$2,033,744.00",9/20/2017,2290 14th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=116423,01 116423,Herbert Hoover Middle School,Relocation of 1-Portable CR building,#1-Certification & Close of File,School (K-12),"$35,000.00",1/19/2017,2260 14th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=116580,01 116580,West Portal Es,Construction of 2-Shade Structures,#1-Certification & Close of File,School (K-12),"$20,235.10",3/30/2017,5 Lenox Way,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=116605,01 116605,Noriega Childrens Ctr,Construction of 1-playstructure,,School (K-12),$0.00,5/10/2017,1775 44th Ave,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=116736,01 116736,Commodore Sloat Es,Construction of 1-playstructure,,School (K-12),$0.00,8/2/2017,50 Darien Way,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=116865,01 116865,Rooftop Burnett Elementary School,Alterations to 1-Classroom Building  (Relocatable); Construction of 5-Classroom Buildings (Relocatable),#1-Certification & Close of File,School (K-12),"$642,773.43",8/2/2017,443 Burnett Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=116896,01 116896,Claire Lilienthal Elementary School,Construction of 1-Classroom and Gymnasium Building,#1-Certification & Close of File,School (K-12),"$17,532,838.00",3/5/2018,3630 Divisadero Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=116918,01 116918,Charles Drew Elementary School,Alterations to 1-Classroom Building,#1-Certification & Close of File,School (K-12),"$1,069,359.00",12/13/2017,50 Pomona Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=116924,01 116924,San Francisco Community School,Construction of 1-Library and Administration Building,#1-Certification & Close of File,School (K-12),"$2,672,374.00",1/16/2018,125 Excelsior Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=116986,01 116986,Raphael Weill Early Education School,Alterations to 1-Classroom Building,#1-Certification & Close of File,School (K-12),"$1,558,214.00",2/1/2018,1501 O'farrell St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117017,01 117017,Tule Elk Park Early Education School Interim Housing,"Relocation of 6-Classroom Building  (Relocatable) / Classroom Buildings (Relocatable), 1-Toilet Building (Relocatable), 1-administration bldg (Relocatable)",#1-Certification & Close of File,School (K-12),"$783,024.00",9/6/2017,3500 Fillmore Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117062,01 117062,Ulloa Elementary School,Alterations to 1-Window Replacement,DSA 301P Notification of Requirement for Certification,School (K-12),$0.00,6/26/2018,2650 42nd Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117158,01 117158,Francisco Middle School,"Alterations to 1-HVAC upgrade / Fire Alarm upgrade / lighting upgrade / ceiling replacement campuswide @ main bldg, east bldg, gym bldg, 3 portables",,School (K-12),$0.00,3/22/2018,2190 Powell Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117179,01 117179,Noriega Early Education School,Alterations to 1-Existing Play Structure Accessibility Upgrade,,School (K-12),$0.00,1/11/2018,1775 44th Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117186,01 117186,Guadalupe Elementary School,Alterations to 1-Storage Area for New Kiln Room in Building C2,#1-Certification & Close of File,School (K-12),"$38,807.00",6/13/2018,859 Prague St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117229,01 117229,Mccoppin Elementary School,Alterations to 1-Retaining Wall,#1-Certification & Close of File,School (K-12),"$995,911.00",3/8/2018,651 6th Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117255,01 117255,Hoover Middle School,"Alterations to 3-Classroom Buildings (A,B,C)",#1-Certification & Close of File,School (K-12),"$3,685,566.00",4/19/2018,2290 14th Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117256,01 117256,Presidio Middle School - Best Schoolyard In The Universe,"Construction of 1-Storage Building, 3-Canopies, 1-Trellis Structure, 1-Ramps and Stairs, 1-Exercise Apparatus, Climbing Tree",#1-Certification & Close of File,School (K-12),"$7,288,414.00",5/29/2018,450 30th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117308,01 117308,Argonne Elementary School,Alterations to 1-electrical room in main building,,School (K-12),$0.00,,680 18th Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117310,01 117310,Lawton Elementary School,Alterations to 1-Storage room for New Kiln Room in main building,#1-Certification & Close of File,School (K-12),"$39,821.00",6/13/2018,1570 31st Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117432,01 117432,Alice Fong Yu Alternative School (k-8),Construction of 3-Shade Structures,#1-Certification & Close of File,School (K-12),"$67,790.00",2/28/2018,1541 12th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117435,01 117435,Claire Lilienthal 3-8 School (scott Campus),Relocation of 5-Temporary Classroom Buildings (Relocatable),#1-Certification & Close of File,School (K-12),"$650,000.00",3/1/2018,3630 Divisadero St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117449,01 117449,San Francisco Community School,Alterations to 1-kiln room in main building,#1-Certification & Close of File,School (K-12),"$63,957.00",12/5/2018,125 Excelsior Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117450,01 117450,Rooftop Elementary School (mayeda),Alterations to 1-kiln room in main building,DSA 301P Notification of Requirement for Certification,School (K-12),$0.00,12/5/2018,500 Corbett Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117451,01 117451,Rooftop Elementary School (burnett),Alterations to 1-kiln room in portable B12,#1-Certification & Close of File,School (K-12),"$43,194.00",7/18/2018,443 Burnett Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117676,01 117676,Harvey Milk Elementary School,Additions to 1-Main School Building; Alterations to 1-Main School Building; Relocation of 1-Classroom Building  (Relocatable),#1-Certification & Close of File,School (K-12),"$14,250,609.00",3/20/2019,4235 19th Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117704,01 117704,Mcateer High School,Alterations to 1-Cafeteria Building (D),#1-Certification & Close of File,School (K-12),"$4,155,073.00",12/21/2018,135 Van Ness Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117735,01 117735,Bryant Elementary School - Kiln Installation,Alterations to 1-Classroom Building,,School (K-12),$0.00,3/15/2019,2641 25th St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117736,01 117736,Spring Valley Elementary School - Kiln Installation,Alterations to 1-Classroom Building,,School (K-12),$0.00,,1451 Jackson St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117739,01 117739,Clarendon Elementary School,"Alterations to 1-Multi-purpose Building (M), 1-Classroom Building (A); Construction of 3-Classroom Buildings (N1,N2,N3)",#1-Certification & Close of File,School (K-12),"$19,555,619.00",6/27/2019,500 Clarendon Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117750,01 117750,Alice Fong Yu Alternative School (k-8),Alterations to 1-Play Structure & Play Surfacing,,School (K-12),$0.00,7/27/2018,1541 12th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117752,01 117752,Dr. Charles Drew Elementary School,Alterations to 1-Existing Main School Building,#1-Certification & Close of File,School (K-12),"$21,608,569.00",1/28/2019,50 Pomona Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117768,01 117768,Ulloa Elementary School,"Alterations to 1-Classroom Building, Cafeteria, MPR, window replacement at public side",#1-Certification & Close of File,School (K-12),"$1,060,358.97",3/5/2019,2650 42nd Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117769,01 117769,Lafayette Elementary School,Alterations to 1-Main School Building,#1-Certification & Close of File,School (K-12),"$20,337,723.00",2/5/2019,4545 Anza St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=117787,01 117787,Longfellow Elementary School,Construction of 2-Exit Balconies,#1-Certification & Close of File,School (K-12),"$3,886,226.64",2/27/2019,755 Morse Street,San Francisco
